MLBAMID,PlayerId,Name,Team,Age,Season,TBF,K%,Rk,IP,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1st%,30%,30c,30s,02%,02c,02s,02h,L/SO,S/SO,L/SO%,3pK,4pW,PAu,Pitu,Stru
657044,16647,Ryan Thompson,TBR,30,2022,181,0.21546961,965,42.2,181,679,3.751381215469613,455,0.67,0.301,0.1689999999999999,0.246,0.284,0.6990000000000001,0.0,0.4679999999999999,0.758,0.591,0.04419889502762431,8,6,0.30939226519337015,56,31,1,10,29,0.2564102564102564,10,0,0,0,0
657044,16647,Ryan Thompson,- - -,31,2023,121,0.17355372,939,60.4,242,892,3.6859504132231407,572,0.6536666666666667,0.30833333333333335,0.12066666666666663,0.26166666666666666,0.3093333333333333,0.6916666666666668,0.0,0.45133333333333336,0.8246666666666668,0.6076666666666667,0.01652892561983471,4,4,0.17355371900826447,42,28,0,12,28,0.3,14,0,0,0,0
677960,23796,Ryan Weathers,SDP,21,2021,401,0.17955112,1088,94.2,403,1617,4.012406947890819,1013,0.626,0.284,0.135,0.288,0.292,0.716,0.0,0.4479999999999999,0.8109999999999999,0.5479999999999999,0.04962779156327544,20,16,0.228287841191067,92,51,4,21,51,0.2916666666666667,13,3,0,0,0
677960,23796,Ryan Weathers,- - -,23,2023,257,0.16731518,1002,114.4,518,2146,4.142857142857143,1294,0.5956666666666667,0.289,0.17166666666666666,0.269,0.2703333333333333,0.711,0.0,0.4243333333333334,0.758,0.5673333333333334,0.05405405405405406,28,26,0.2277992277992278,118,58,12,22,64,0.2558139534883721,8,2,0,0,0
642232,16502,Ryan Yarbrough,TBR,29,2021,653,0.17917305,1147,155.0,655,2488,3.7984732824427483,1659,0.667,0.268,0.154,0.2769999999999999,0.301,0.732,0.0,0.488,0.789,0.6459999999999999,0.024427480916030534,16,10,0.22748091603053436,149,71,4,20,97,0.17094017094017094,20,4,0,0,0
642232,16502,Ryan Yarbrough,TBR,30,2022,355,0.17183099,1066,80.0,355,1353,3.8112676056338026,896,0.662,0.241,0.1689999999999999,0.299,0.291,0.759,0.0,0.503,0.778,0.6759999999999999,0.030985915492957747,11,8,0.29014084507042254,103,56,7,11,50,0.18032786885245902,10,3,0,0,0
642232,16502,Ryan Yarbrough,- - -,31,2023,377,0.17771883,1054,178.4,754,2854,3.7851458885941645,1930,0.677,0.2396666666666666,0.17400000000000002,0.289,0.297,0.7603333333333332,0.0,0.5143333333333334,0.7706666666666666,0.6726666666666667,0.026525198938992044,20,18,0.3076923076923077,232,108,20,18,116,0.13432835820895522,26,2,0,0,0
669194,26253,Ryne Nelson,ARI,25,2023,619,0.15508885,689,144.0,619,2355,3.8045234248788367,1522,0.6459999999999999,0.23,0.156,0.301,0.313,0.77,0.0,0.498,0.797,0.622,0.029079159935379646,18,11,0.25848142164781907,160,92,6,19,77,0.19791666666666666,20,7,0,0,0
621348,16279,Sam Clay,WSN,28,2021,214,0.1588785,199,45.0,215,803,3.7348837209302324,493,0.614,0.276,0.156,0.258,0.31,0.7240000000000001,0.0,0.445,0.784,0.507,0.08372093023255814,18,8,0.2186046511627907,47,31,3,11,23,0.3235294117647059,8,5,0,0,0
656529,18548,Sam Hentges,CLE,24,2021,318,0.21383648,466,68.2,319,1260,3.949843260188088,754,0.598,0.245,0.182,0.284,0.289,0.755,0.0,0.452,0.759,0.498,0.05956112852664577,19,11,0.1536050156739812,49,26,4,18,50,0.2647058823529412,2,8,0,0,0
656529,18548,Sam Hentges,CLE,25,2022,245,0.29387755,435,62.0,245,945,3.857142857142857,630,0.667,0.249,0.225,0.286,0.24,0.7509999999999999,0.0,0.501,0.7,0.616,0.0326530612244898,8,6,0.3224489795918367,79,54,3,16,55,0.22535211267605634,21,1,0,0,0
656529,18548,Sam Hentges,CLE,26,2023,223,0.25112108,392,52.1,223,853,3.8251121076233185,546,0.6409999999999999,0.299,0.192,0.236,0.273,0.701,0.0,0.449,0.726,0.561,0.05829596412556054,13,8,0.22869955156950672,51,35,9,11,45,0.19642857142857142,12,5,0,0,0
607572,16265,Sam Howard,PIT,28,2021,199,0.30150754,497,45.0,199,846,4.251256281407035,513,0.606,0.267,0.2789999999999999,0.251,0.203,0.733,0.0,0.444,0.62,0.583,0.06532663316582915,13,7,0.3065326633165829,61,34,3,14,46,0.23333333333333334,13,5,0,0,0
594580,14874,Sam Moll,OAK,30,2022,187,0.2459893,655,43.1,187,737,3.9411764705882355,456,0.619,0.314,0.171,0.261,0.254,0.6859999999999999,0.0,0.425,0.7509999999999999,0.508,0.08021390374331551,15,6,0.21390374331550802,40,20,0,12,34,0.2608695652173913,8,3,0,0,0
594580,14874,Sam Moll,- - -,31,2023,268,0.25373134,654,123.5,536,2052,3.828358208955224,1316,0.6406666666666667,0.3053333333333333,0.15566666666666665,0.287,0.25233333333333324,0.6946666666666667,0.0,0.4443333333333333,0.7763333333333334,0.5583333333333333,0.055970149253731345,30,12,0.23134328358208955,124,60,4,48,88,0.35294117647058826,22,2,0,0,0
518397,10591,Scott Alexander,SFG,33,2023,208,0.14903846,16,48.1,208,694,3.3365384615384617,475,0.684,0.2269999999999999,0.156,0.2689999999999999,0.347,0.773,0.0,0.529,0.7979999999999999,0.611,0.019230769230769232,4,2,0.19230769230769232,40,24,4,4,27,0.12903225806451613,8,0,0,0,0
605130,14993,Scott Barlow,KCR,28,2021,306,0.29738562,71,74.1,306,1223,3.996732026143791,777,0.635,0.273,0.255,0.2339999999999999,0.238,0.727,0.0,0.462,0.65,0.618,0.0457516339869281,14,6,0.2549019607843137,78,39,3,18,72,0.2,20,6,0,0,0
605130,14993,Scott Barlow,KCR,29,2022,290,0.26551724,66,74.1,290,1198,4.13103448275862,779,0.65,0.29,0.231,0.237,0.241,0.71,0.0,0.462,0.675,0.61,0.04827586206896552,14,10,0.30689655172413793,89,49,4,10,67,0.12987012987012986,14,4,0,0,0
605130,14993,Scott Barlow,- - -,30,2023,299,0.26421405,42,135.3,598,2396,4.006688963210703,1520,0.635,0.31,0.21633333333333335,0.2353333333333333,0.2383333333333333,0.6900000000000001,0.0,0.43766666666666665,0.6859999999999999,0.5836666666666667,0.043478260869565216,26,8,0.3076923076923077,184,96,6,34,124,0.21518987341772153,34,12,0,0,0
664123,18384,Scott Effross,- - -,28,2022,229,0.27074236,278,112.4,460,1630,3.5434782608695654,1108,0.676,0.305,0.1673333333333333,0.25666666666666665,0.27133333333333337,0.695,0.0,0.4696666666666667,0.7593333333333333,0.6516666666666667,0.034782608695652174,16,10,0.30434782608695654,140,74,6,34,90,0.27419354838709675,26,0,0,0,0
543518,12056,Scott McGough,ARI,33,2023,301,0.28571429,615,70.1,302,1234,4.086092715231788,790,0.6409999999999999,0.256,0.238,0.275,0.2319999999999999,0.7440000000000001,0.0,0.476,0.68,0.5760000000000001,0.056291390728476824,17,10,0.34105960264900664,103,65,8,27,59,0.313953488372093,13,5,0,0,0
448281,1581,Sean Doolittle,- - -,34,2021,223,0.23766816,266,98.4,450,1742,3.871111111111111,1170,0.673,0.19699999999999995,0.2073333333333333,0.34400000000000003,0.252,0.8029999999999999,0.0,0.5403333333333333,0.7423333333333333,0.6766666666666667,0.03111111111111111,14,2,0.3511111111111111,158,106,4,26,80,0.24528301886792453,26,6,0,0,0
656794,16943,Sean Newcomb,ATL,28,2021,150,0.28666667,730,32.1,151,673,4.456953642384106,398,0.591,0.231,0.204,0.369,0.196,0.769,0.0,0.455,0.735,0.503,0.07947019867549669,12,6,0.31125827814569534,47,27,0,6,37,0.13953488372093023,6,5,0,0,0
489265,9817,Sergio Romo,OAK,38,2021,259,0.23166023,894,61.2,259,1043,4.027027027027027,652,0.625,0.304,0.206,0.221,0.27,0.696,0.0,0.435,0.705,0.598,0.03474903474903475,9,5,0.2084942084942085,54,24,4,12,48,0.2,10,2,0,0,0
607625,12447,Seth Lugo,NYM,31,2021,195,0.28205128,613,46.1,195,730,3.7435897435897436,484,0.6629999999999999,0.289,0.221,0.242,0.248,0.711,0.0,0.471,0.6890000000000001,0.677,0.05128205128205128,10,5,0.3384615384615385,66,40,6,15,40,0.2727272727272727,10,3,0,0,0
607625,12447,Seth Lugo,NYM,32,2022,272,0.25367647,568,65.0,273,1079,3.9523809523809526,679,0.629,0.3229999999999999,0.158,0.252,0.268,0.677,0.0,0.426,0.767,0.612,0.040293040293040296,11,6,0.24175824175824176,66,35,0,27,42,0.391304347826087,11,4,0,0,0
607625,12447,Seth Lugo,SDP,33,2023,604,0.23178808,572,146.1,604,2378,3.937086092715232,1546,0.65,0.288,0.156,0.281,0.275,0.7120000000000001,0.0,0.4629999999999999,0.7809999999999999,0.631,0.0380794701986755,23,20,0.23178807947019867,140,77,7,49,91,0.35,28,3,0,0,0
661527,21045,Seth Martinez,HOU,27,2022,155,0.24516129,594,38.2,155,592,3.8193548387096774,388,0.655,0.273,0.186,0.278,0.263,0.727,0.0,0.476,0.745,0.6709999999999999,0.03225806451612903,5,1,0.3032258064516129,47,33,4,14,24,0.3684210526315789,7,3,0,0,0
661527,21045,Seth Martinez,HOU,28,2023,195,0.23076923,600,43.0,196,765,3.9030612244897958,478,0.626,0.268,0.186,0.285,0.262,0.732,0.0,0.4579999999999999,0.746,0.5770000000000001,0.05102040816326531,10,6,0.29081632653061223,57,33,0,8,36,0.18181818181818182,7,2,0,0,0
669456,19427,Shane Bieber,CLE,26,2021,405,0.3308642,109,96.2,405,1559,3.8493827160493828,1017,0.652,0.265,0.268,0.236,0.23,0.735,0.0,0.479,0.635,0.625,0.04197530864197531,17,12,0.2962962962962963,120,60,4,28,106,0.208955223880597,26,5,0,0,0
669456,19427,Shane Bieber,CLE,27,2022,791,0.25031606,98,200.0,793,2875,3.6254728877679696,1934,0.6729999999999999,0.261,0.22,0.233,0.287,0.7390000000000001,0.0,0.497,0.703,0.6579999999999999,0.02269861286254729,18,11,0.27112232030264816,215,124,13,41,157,0.20707070707070707,41,7,0,0,0
669456,19427,Shane Bieber,CLE,28,2023,533,0.20075047,73,128.0,534,1957,3.6647940074906367,1276,0.653,0.295,0.172,0.2289999999999999,0.305,0.705,0.0,0.46,0.757,0.672,0.028089887640449437,15,9,0.2546816479400749,136,71,6,30,76,0.2830188679245283,23,6,0,0,0
542888,12857,Shawn Armstrong,- - -,30,2021,165,0.26666667,50,72.0,330,1370,4.151515151515151,862,0.6303333333333333,0.20833333333333334,0.254,0.3,0.2376666666666666,0.7916666666666666,0.0,0.49899999999999994,0.6793333333333335,0.6393333333333334,0.07272727272727272,24,16,0.3212121212121212,106,72,8,14,74,0.1590909090909091,6,8,0,0,0
542888,12857,Shawn Armstrong,- - -,31,2022,269,0.24535316,40,122.4,538,2088,3.8810408921933086,1450,0.6676666666666667,0.19699999999999998,0.20666666666666667,0.3153333333333333,0.2806666666666667,0.8029999999999999,0.0,0.5336666666666666,0.742,0.6106666666666667,0.05947955390334572,32,20,0.3828996282527881,206,144,16,32,100,0.24242424242424243,36,8,0,0,0
542888,12857,Shawn Armstrong,TBR,32,2023,207,0.26086957,31,52.0,207,797,3.8502415458937196,546,0.685,0.214,0.207,0.326,0.253,0.7859999999999999,0.0,0.5379999999999999,0.737,0.628,0.004830917874396135,1,1,0.2946859903381642,61,38,1,14,40,0.25925925925925924,12,0,0,0,0
660271,19755,Shohei Ohtani,LAA,26,2021,533,0.29268293,748,130.1,533,2027,3.803001876172608,1296,0.639,0.249,0.217,0.285,0.249,0.7509999999999999,0.0,0.48,0.711,0.58,0.05628517823639775,30,13,0.275797373358349,147,86,1,26,130,0.16666666666666666,29,15,0,0,0
660271,19755,Shohei Ohtani,LAA,27,2022,660,0.33181818,710,166.0,661,2629,3.977307110438729,1724,0.6559999999999999,0.253,0.247,0.27,0.2289999999999999,0.747,0.0,0.49,0.669,0.605,0.037821482602118005,25,16,0.2859304084720121,189,108,8,42,177,0.1917808219178082,49,9,0,0,0
660271,19755,Shohei Ohtani,LAA,28,2023,531,0.31450094,699,132.0,533,2089,3.9193245778611634,1334,0.639,0.27,0.2239999999999999,0.283,0.223,0.73,0.0,0.466,0.693,0.598,0.04878048780487805,26,17,0.2851782363977486,152,86,7,30,137,0.17964071856287425,27,9,0,0,0
675921,23252,Spencer Howard,- - -,24,2021,229,0.22707424,498,98.4,460,1872,4.069565217391304,1172,0.6253333333333333,0.28333333333333327,0.17966666666666667,0.2836666666666666,0.25333333333333335,0.7166666666666667,0.0,0.448,0.7493333333333334,0.6136666666666666,0.0391304347826087,18,12,0.25217391304347825,116,64,8,30,74,0.28846153846153844,16,6,0,0,0
675921,23252,Spencer Howard,TEX,25,2022,179,0.17877095,460,37.2,179,692,3.8659217877094973,451,0.652,0.268,0.131,0.31,0.29,0.732,0.0,0.477,0.821,0.581,0.0670391061452514,12,7,0.26256983240223464,47,27,8,15,17,0.46875,6,4,0,0,0
607359,12361,Spencer Patton,TEX,33,2021,172,0.27906977,766,42.1,172,705,4.098837209302325,452,0.6409999999999999,0.283,0.195,0.281,0.241,0.7170000000000001,0.0,0.46,0.728,0.547,0.023255813953488372,4,3,0.26744186046511625,46,24,3,7,41,0.14583333333333334,9,1,0,0,0
675911,27498,Spencer Strider,ATL,23,2022,528,0.38257576,933,131.2,528,2277,4.3125,1494,0.6559999999999999,0.238,0.266,0.31,0.186,0.762,0.0,0.5,0.6509999999999999,0.602,0.043560606060606064,23,18,0.38636363636363635,204,132,5,37,165,0.18316831683168316,36,4,0,0,0
675911,27498,Spencer Strider,ATL,24,2023,763,0.36828309,905,186.2,765,3100,4.052287581699346,2105,0.679,0.2189999999999999,0.302,0.282,0.1969999999999999,0.7809999999999999,0.0,0.53,0.614,0.669,0.027450980392156862,21,12,0.41568627450980394,318,206,13,42,239,0.1494661921708185,67,8,0,0,0
605513,16207,Spencer Turnbull,DET,28,2021,201,0.21890547,1052,50.0,201,775,3.855721393034826,499,0.644,0.2339999999999999,0.178,0.307,0.281,0.7659999999999999,0.0,0.493,0.767,0.657,0.029850746268656716,6,5,0.2935323383084577,59,27,2,6,38,0.13636363636363635,6,1,0,0,0
605513,16207,Spencer Turnbull,DET,30,2023,145,0.16551724,952,31.0,145,556,3.8344827586206898,350,0.631,0.283,0.157,0.266,0.294,0.7170000000000001,0.0,0.451,0.7809999999999999,0.593,0.034482758620689655,5,4,0.2206896551724138,32,16,2,6,17,0.2608695652173913,3,1,0,0,0
657093,17489,Spenser Watkins,BAL,28,2021,255,0.1372549,1084,54.2,256,960,3.75,592,0.617,0.255,0.133,0.275,0.336,0.745,0.0,0.4589999999999999,0.821,0.555,0.03515625,9,8,0.18359375,47,25,3,13,22,0.37142857142857144,5,1,0,0,0
657093,17489,Spenser Watkins,BAL,29,2022,459,0.1372549,1022,105.1,460,1642,3.5695652173913044,1064,0.648,0.265,0.145,0.25,0.34,0.735,0.0,0.476,0.8029999999999999,0.657,0.041304347826086954,19,13,0.25,115,59,8,18,45,0.2857142857142857,8,6,0,0,0
518553,6483,Steve Cishek,LAA,35,2021,308,0.20779221,193,68.1,308,1255,4.074675324675325,761,0.606,0.314,0.139,0.288,0.259,0.6859999999999999,0.0,0.416,0.797,0.5579999999999999,0.06493506493506493,20,6,0.2435064935064935,75,34,2,21,43,0.328125,12,9,0,0,0
518553,6483,Steve Cishek,WSN,36,2022,287,0.25783972,187,66.1,289,1175,4.0657439446366785,730,0.621,0.312,0.179,0.271,0.237,0.688,0.0,0.427,0.7390000000000001,0.595,0.058823529411764705,17,13,0.23529411764705882,68,30,0,21,53,0.28378378378378377,16,3,0,0,0
571927,13361,Steven Matz,TOR,30,2021,647,0.22256569,647,150.2,647,2557,3.952086553323029,1668,0.652,0.282,0.16,0.286,0.272,0.718,0.0,0.469,0.777,0.5920000000000001,0.04173106646058733,27,18,0.2596599690880989,168,84,12,43,101,0.2986111111111111,17,9,0,0,0
571927,13361,Steven Matz,STL,31,2022,207,0.26086957,597,48.0,207,845,4.082125603864735,573,0.6779999999999999,0.2689999999999999,0.2019999999999999,0.283,0.246,0.731,0.0,0.496,0.723,0.638,0.03864734299516908,8,4,0.3526570048309179,73,39,3,18,36,0.3333333333333333,9,4,0,0,0
571927,13361,Steven Matz,STL,32,2023,449,0.21826281,603,105.0,449,1866,4.155902004454343,1217,0.652,0.267,0.186,0.288,0.26,0.733,0.0,0.478,0.747,0.612,0.017817371937639197,8,7,0.32293986636971045,145,73,5,27,71,0.2755102040816326,15,1,0,0,0
595345,13580,Steven Okert,MIA,29,2021,142,0.28169014,749,36.0,142,601,4.232394366197183,379,0.631,0.248,0.23,0.303,0.2189999999999999,0.752,0.0,0.474,0.695,0.514,0.06338028169014084,9,7,0.2676056338028169,38,23,3,9,31,0.225,6,0,0,0,0
595345,13580,Steven Okert,MIA,30,2022,221,0.28506787,711,51.1,221,968,4.380090497737557,614,0.634,0.2769999999999999,0.215,0.305,0.204,0.723,0.0,0.4589999999999999,0.703,0.57,0.049773755656108594,11,9,0.3574660633484163,79,46,3,10,53,0.15873015873015872,10,0,0,0,0
595345,13580,Steven Okert,MIA,31,2023,247,0.29554656,700,58.2,247,1020,4.129554655870446,655,0.643,0.26,0.2269999999999999,0.287,0.226,0.74,0.0,0.475,0.693,0.64,0.032388663967611336,8,5,0.31983805668016196,79,43,6,11,61,0.1527777777777778,12,3,0,0,0
519008,3237,T.J. McFarland,STL,32,2021,144,0.14583333,659,38.2,144,512,3.5555555555555554,322,0.629,0.214,0.1369999999999999,0.295,0.354,0.7859999999999999,0.0,0.494,0.826,0.521,0.041666666666666664,6,3,0.14583333333333334,21,14,1,6,15,0.2857142857142857,4,2,0,0,0
519008,3237,T.J. McFarland,STL,33,2022,145,0.11034483,608,32.2,146,487,3.335616438356164,301,0.618,0.249,0.123,0.243,0.385,0.7509999999999999,0.0,0.4639999999999999,0.836,0.5479999999999999,0.03424657534246575,5,3,0.13013698630136986,19,12,2,8,8,0.5,2,2,0,0,0
592836,11836,Taijuan Walker,NYM,28,2021,654,0.22324159,1080,159.0,655,2549,3.8916030534351145,1650,0.647,0.287,0.168,0.273,0.272,0.713,0.0,0.462,0.764,0.64,0.02900763358778626,19,13,0.2885496183206107,189,102,10,46,99,0.31724137931034485,29,6,0,0,0
592836,11836,Taijuan Walker,NYM,29,2022,649,0.20338983,1015,157.1,649,2500,3.852080123266564,1598,0.639,0.26,0.175,0.2739999999999999,0.292,0.74,0.0,0.473,0.764,0.627,0.032357473035439135,21,13,0.22650231124807396,147,61,6,30,102,0.22727272727272727,14,7,0,0,0
592836,11836,Taijuan Walker,PHI,30,2023,733,0.18826739,996,172.2,737,2838,3.8507462686567164,1721,0.607,0.273,0.149,0.278,0.3,0.727,0.0,0.441,0.795,0.604,0.052917232021709636,39,25,0.22388059701492538,165,69,3,33,104,0.24087591240875914,19,13,0,0,0
671737,22543,Taj Bradley,TBR,22,2023,460,0.28043478,92,104.2,460,1821,3.958695652173913,1191,0.654,0.225,0.1939999999999999,0.337,0.244,0.775,0.0,0.507,0.75,0.62,0.04782608695652174,22,16,0.34347826086956523,158,96,14,26,103,0.20155038759689922,23,6,0,0,0
621383,16990,Tanner Banks,CHW,30,2022,217,0.22580645,56,53.0,218,905,4.151376146788991,614,0.6779999999999999,0.265,0.14,0.352,0.243,0.735,0.0,0.498,0.809,0.6829999999999999,0.01834862385321101,4,3,0.38990825688073394,85,46,2,16,33,0.32653061224489793,7,1,0,0,0
621383,16990,Tanner Banks,CHW,31,2023,255,0.2,39,61.0,256,1008,3.9375,637,0.633,0.267,0.182,0.262,0.289,0.733,0.0,0.4629999999999999,0.752,0.66,0.03125,8,3,0.22265625,57,22,5,15,35,0.3,8,4,0,0,0
676440,30134,Tanner Bibee,CLE,24,2023,585,0.24102564,68,142.0,585,2323,3.970940170940171,1478,0.636,0.258,0.196,0.28,0.267,0.742,0.0,0.472,0.737,0.621,0.023931623931623933,14,9,0.24444444444444444,143,69,9,31,110,0.2198581560283688,17,5,0,0,0
663432,17610,Tanner Rainey,WSN,28,2021,151,0.2781457,827,31.2,151,665,4.403973509933775,408,0.614,0.223,0.275,0.304,0.1989999999999999,0.777,0.0,0.477,0.647,0.603,0.0728476821192053,11,5,0.3576158940397351,54,28,2,6,36,0.14285714285714285,8,5,0,0,0
663432,17610,Tanner Rainey,WSN,29,2022,128,0.28125,780,30.0,128,521,4.0703125,336,0.645,0.19,0.2739999999999999,0.301,0.235,0.81,0.0,0.522,0.662,0.563,0.0625,8,6,0.328125,42,23,1,3,33,0.08333333333333333,6,2,0,0,0
656945,17586,Tanner Scott,BAL,26,2021,251,0.27888446,934,54.0,251,1032,4.111553784860558,615,0.596,0.262,0.272,0.242,0.2239999999999999,0.738,0.0,0.44,0.632,0.5539999999999999,0.07569721115537849,19,10,0.24302788844621515,61,29,3,18,51,0.2608695652173913,9,8,0,0,0
656945,17586,Tanner Scott,MIA,27,2022,289,0.31141869,870,62.2,289,1273,4.404844290657439,785,0.617,0.257,0.265,0.288,0.19,0.743,0.0,0.4579999999999999,0.643,0.547,0.06228373702422145,18,11,0.30103806228373703,87,53,7,21,69,0.23333333333333334,11,6,0,0,0
656945,17586,Tanner Scott,MIA,28,2023,307,0.33876221,839,78.0,307,1208,3.9348534201954397,827,0.685,0.253,0.271,0.265,0.212,0.747,0.0,0.512,0.638,0.6940000000000001,0.05211726384364821,16,6,0.41368078175895767,127,95,7,18,86,0.17307692307692307,27,7,0,0,0
642048,17888,Tayler Saucedo,SEA,30,2023,207,0.20772947,830,47.2,208,789,3.793269230769231,499,0.632,0.2769999999999999,0.214,0.24,0.2689999999999999,0.723,0.0,0.4579999999999999,0.7040000000000001,0.5770000000000001,0.057692307692307696,12,3,0.28365384615384615,59,39,2,12,31,0.27906976744186046,13,8,0,0,0
664199,17611,Taylor Clarke,ARI,28,2021,194,0.20103093,196,43.1,194,754,3.88659793814433,484,0.642,0.2,0.182,0.326,0.291,0.8,0.0,0.513,0.773,0.629,0.02577319587628866,5,3,0.25257731958762886,49,22,1,11,28,0.28205128205128205,5,0,0,0,0
664199,17611,Taylor Clarke,KCR,29,2022,203,0.2364532,190,49.0,203,859,4.231527093596059,554,0.645,0.168,0.209,0.359,0.264,0.8320000000000001,0.0,0.537,0.748,0.665,0.024630541871921183,5,3,0.30049261083743845,61,33,1,9,39,0.1875,8,2,0,0,0
664199,17611,Taylor Clarke,KCR,30,2023,266,0.2443609,165,59.0,270,1068,3.9555555555555557,695,0.6509999999999999,0.2269999999999999,0.214,0.308,0.25,0.773,0.0,0.503,0.723,0.644,0.037037037037037035,10,7,0.26666666666666666,72,34,1,10,55,0.15384615384615385,13,2,0,0,0
573124,13449,Taylor Rogers,MIN,30,2021,166,0.35542169,882,40.1,166,637,3.8373493975903616,450,0.706,0.298,0.209,0.273,0.22,0.7020000000000001,0.0,0.496,0.703,0.6990000000000001,0.024096385542168676,4,0,0.3493975903614458,58,30,4,22,37,0.3728813559322034,11,2,0,0,0
573124,13449,Taylor Rogers,- - -,31,2022,274,0.30656934,818,128.2,550,2170,3.9454545454545453,1438,0.6633333333333332,0.345,0.205,0.2316666666666666,0.21866666666666665,0.6549999999999999,0.0,0.4343333333333333,0.6869999999999999,0.6846666666666666,0.04363636363636364,24,16,0.34545454545454546,190,92,8,64,104,0.38095238095238093,30,4,0,0,0
573124,13449,Taylor Rogers,SFG,32,2023,216,0.2962963,801,51.2,216,835,3.865740740740741,541,0.648,0.357,0.172,0.242,0.2289999999999999,0.643,0.0,0.417,0.733,0.662,0.037037037037037035,8,4,0.2962962962962963,64,36,2,28,36,0.4375,15,1,0,0,0
642203,19266,Taylor Widener,ARI,26,2021,319,0.22884013,1112,70.1,319,1216,3.811912225705329,757,0.623,0.262,0.173,0.299,0.267,0.738,0.0,0.46,0.7659999999999999,0.539,0.05329153605015674,17,8,0.2476489028213166,79,52,8,16,55,0.22535211267605634,11,6,0,0,0
663658,21513,Thaddeus Ward,WSN,26,2023,160,0.1875,999,35.1,160,681,4.25625,397,0.583,0.3379999999999999,0.154,0.257,0.252,0.662,0.0,0.386,0.768,0.469,0.125,20,14,0.1625,26,14,3,10,20,0.3333333333333333,4,5,0,0,0
641835,15042,Tim Mayza,TOR,29,2021,210,0.27142857,654,53.0,210,839,3.9952380952380953,533,0.635,0.283,0.182,0.276,0.259,0.7170000000000001,0.0,0.455,0.746,0.643,0.047619047619047616,10,6,0.29523809523809524,62,30,3,15,42,0.2631578947368421,5,4,0,0,0
641835,15042,Tim Mayza,TOR,30,2022,193,0.22797927,603,48.2,194,731,3.768041237113402,468,0.64,0.288,0.1669999999999999,0.254,0.291,0.7120000000000001,0.0,0.456,0.7659999999999999,0.624,0.03608247422680412,7,2,0.23195876288659795,45,24,5,14,30,0.3181818181818182,4,3,0,0,0
641835,15042,Tim Mayza,TOR,31,2023,215,0.24651163,607,53.1,215,811,3.772093023255814,513,0.633,0.31,0.158,0.246,0.287,0.69,0.0,0.436,0.7709999999999999,0.619,0.05116279069767442,11,6,0.2186046511627907,47,20,1,15,37,0.28846153846153844,5,2,0,0,0
676680,23443,Tom Cosgrove,SDP,27,2023,205,0.21463415,181,51.1,206,837,4.063106796116505,542,0.648,0.288,0.177,0.282,0.253,0.7120000000000001,0.0,0.461,0.7509999999999999,0.607,0.043689320388349516,9,5,0.3155339805825243,65,42,4,10,34,0.22727272727272727,12,3,0,0,0
674072,26285,Tommy Henry,ARI,24,2022,205,0.17560976,434,47.0,205,773,3.770731707317073,493,0.638,0.2289999999999999,0.181,0.296,0.294,0.7709999999999999,0.0,0.492,0.7659999999999999,0.585,0.05853658536585366,12,10,0.23902439024390243,49,32,2,4,32,0.1111111111111111,5,1,0,0,0
674072,26285,Tommy Henry,ARI,25,2023,381,0.167979,391,89.0,382,1391,3.641361256544503,879,0.632,0.2289999999999999,0.172,0.283,0.316,0.7709999999999999,0.0,0.487,0.777,0.568,0.07068062827225131,27,13,0.21727748691099477,83,52,5,15,49,0.234375,7,12,0,0,0
667297,19178,Tommy Nance,MIA,31,2022,196,0.29081633,684,43.2,197,751,3.8121827411167515,463,0.617,0.294,0.21,0.251,0.246,0.706,0.0,0.435,0.703,0.579,0.07614213197969544,15,8,0.2182741116751269,43,23,2,15,42,0.2631578947368421,8,4,0,0,0
664062,19388,Tony Gonsolin,LAD,27,2021,239,0.27196653,390,55.2,239,990,4.142259414225942,597,0.603,0.263,0.2189999999999999,0.283,0.235,0.737,0.0,0.444,0.7020000000000001,0.573,0.058577405857740586,14,9,0.29707112970711297,71,39,4,12,53,0.18461538461538463,11,5,0,0,0
664062,19388,Tony Gonsolin,LAD,28,2022,498,0.23895582,371,130.1,499,2015,4.038076152304609,1333,0.662,0.248,0.205,0.292,0.255,0.752,0.0,0.497,0.728,0.631,0.03807615230460922,19,13,0.29458917835671344,147,89,8,22,97,0.18487394957983194,20,5,0,0,0
664062,19388,Tony Gonsolin,LAD,29,2023,435,0.18850575,335,103.0,436,1665,3.8188073394495414,1065,0.64,0.228,0.166,0.318,0.287,0.772,0.0,0.494,0.785,0.6509999999999999,0.04128440366972477,18,13,0.27293577981651373,119,57,6,23,59,0.2804878048780488,11,4,0,0,0
663574,19926,Tony Santillan,CIN,24,2021,190,0.29473684,921,43.1,191,763,3.994764397905759,461,0.604,0.297,0.23,0.243,0.23,0.703,0.0,0.425,0.6729999999999999,0.529,0.05235602094240838,10,4,0.16230366492146597,31,21,1,17,39,0.30357142857142855,11,6,0,0,0
657053,16929,Touki Toussaint,ATL,25,2021,216,0.22222222,1046,50.0,216,820,3.7962962962962963,496,0.605,0.298,0.177,0.242,0.282,0.7020000000000001,0.0,0.424,0.747,0.579,0.041666666666666664,9,5,0.27314814814814814,59,36,4,9,38,0.19148936170212766,11,3,0,0,0
